2025-08-13 23:17:14,38.4,CHARGING
2025-08-13 23:17:24,38.5,CHARGING
2025-08-13 23:18:14,38.4,CHARGING
2025-08-13 23:18:24,38.6,CHARGING
2025-08-13 23:18:34,38.5,CHARGING
2025-08-13 23:19:15,38.4,CHARGING
2025-08-13 23:20:15,38.3,CHARGING
2025-08-13 23:21:56,38.2,CHARGING
2025-08-13 23:22:36,38.4,CHARGING
2025-08-13 23:23:36,38.5,CHARGING
2025-08-13 23:25:17,38.6,CHARGING
2025-08-13 23:25:47,38.5,CHARGING
2025-08-13 23:26:07,38.4,CHARGING
2025-08-13 23:27:08,38.3,CHARGING
2025-08-13 23:27:48,38.2,CHARGING
2025-08-13 23:27:58,38.1,CHARGING
2025-08-13 23:28:08,38.2,CHARGING
2025-08-13 23:29:09,38.4,CHARGING
2025-08-13 23:29:29,38.3,CHARGING
2025-08-13 23:30:29,38.4,CHARGING
2025-08-13 23:31:20,38.5,CHARGING
2025-08-13 23:31:30,38.4,CHARGING
2025-08-13 23:35:11,38.6,CHARGING
2025-08-13 23:35:51,38.4,CHARGING
2025-08-13 23:37:02,38.2,CHARGING
2025-08-13 23:37:42,38.1,CHARGING
2025-08-13 23:38:12,38.2,CHARGING
2025-08-13 23:40:53,38.3,CHARGING
2025-08-13 23:41:14,38.2,CHARGING
2025-08-13 23:45:45,38.3,CHARGING
2025-08-13 23:47:26,38.4,CHARGING
2025-08-13 23:47:56,38.3,CHARGING
2025-08-13 23:48:06,38.4,CHARGING
2025-08-13 23:48:16,38.3,CHARGING
2025-08-13 23:48:47,38.4,CHARGING
2025-08-13 23:49:47,38.5,CHARGING
2025-08-13 23:49:57,38.4,CHARGING
2025-08-13 23:52:08,38.2,CHARGING
2025-08-13 23:55:09,38.1,CHARGING
2025-08-13 23:57:10,38.0,CHARGING
